,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14
15.0,45.57183362345664,45.734614651234715,44.89194209506172,44.548349971604786,44.310835780246784,45.00832747839509,44.61299831790142,44.084260348765525,43.5613791444444,42.76990199012343,42.90672421851839,43.21909031790121,42.684181052469185,42.870021645061826,42.263729175308754,42.455022854321015,42.54987440370365,42.72789047839499,42.28597721296281,42.73218631790129,42.16162441604949,42.83156438518524,47.080028274074074,57.867130453703645,65.39296255864201,64.71386873765431,55.86021887283951,50.74641115679007,45.85613430493818,44.07895381944429
16.0,46.30094260736097,46.40028624253097,45.67065529600927,45.25952423661098,45.00518759087023,45.59626592830247,45.33160943773166,44.81161650013899,44.280159982151204,43.5103851642654,43.533222303246795,43.82833091024687,43.391307426435226,43.48984189566367,42.97347167165752,43.067936487259296,43.17626607608638,43.34655682623449,42.97550602933626,43.31739297455249,42.8653690200217,43.39029535482104,47.25517071207409,57.386749638055505,65.43312798390436,65.7694634963426,57.80482838903396,52.14683328864809,47.15526092599374,44.962285687422685
17.0,1022.0115352394397,1020.1270384060344,1017.7091962658121,1018.2085443985247,1021.9829501570821,1024.199005374335,1021.7768220192953,1020.888803340574,1024.7770034321898,1036.8593636104138,1060.8632181843307,1071.6177047764759,1073.4511708483044,1075.3197332409466,1076.1588856488222,1067.5999922938302,1052.949809675628,1035.312374309704,1015.483958733944,998.4332049497107,987.0447346925713,979.9684211768407,974.3485697510744,970.2945102928146,970.5867577228424,980.5805798379024,1000.4300410053032,1017.2153784075363,1015.0487782892253,997.7819524275022
18.0,1190.1500334982104,1187.9553877072626,1186.0848694504953,1180.9970328494858,1179.1346275198566,1181.7505172315775,1183.7818586322749,1188.3147487521812,1204.640874784097,1225.5973040544475,1253.1727238769092,1267.6567144744313,1277.4327802637288,1277.3742134262511,1269.0971457015228,1262.809627612608,1250.488540126693,1233.5663279969115,1213.7979003107898,1192.414134515316,1172.7084240087606,1157.6548923795274,1148.0285652989392,1139.51381659913,1132.9215776132492,1130.8678407843925,1137.2002363851498,1152.9341269595766,1169.1735010568816,1171.8625579102293
22.0,90.64002873504043,92.86563684157166,95.05137927805141,94.6723210445318,94.37872790108813,93.37702341319915,89.74520076790354,86.7941197182768,89.12712400912258,97.15443905156452,101.7277933145016,100.4789252669345,97.35663564230691,94.24094054075633,91.23481853030786,88.11111668198008,83.92893587637326,81.16303814113934,79.58216835538705,78.02599058888393,76.34921906797796,75.71900748371857,75.6499692660677,74.6448846269153,73.05936404060773,71.43458631108959,69.8866271834817,68.34328004340021,65.77837839534543,63.677710746471064
23.0,141.25041175731224,141.29732292080593,143.248305106976,140.382788647897,135.02400471468025,132.28873297368014,130.13159853549402,127.41173824205538,124.5318449893298,122.96563985588949,122.3973269588384,121.49626011560694,119.00118936779992,116.04516090037987,114.07004235815687,112.64825414782015,111.04490274801155,109.14390862941092,107.49512684847521,106.20665002805872,104.75034455903385,103.0062423492682,101.3444297923055,99.78841140502436,98.14209105492681,97.32852953791168,96.88573654840368,95.80799161655723,93.93343710613208,91.0947764566335
24.0,341.28039237605594,347.3556522753666,355.153848771212,359.36693560469917,357.4614774690505,355.6464503219101,349.5122583146733,338.9208497223445,331.99008884357517,337.1952804856635,349.82594177034554,359.00032461158014,357.02261483546675,352.20003404962966,343.27233909911064,332.3516651430178,321.2983900820087,312.4431903522572,305.2375191666941,299.54317916781736,295.7979679442049,292.58845239298864,289.360780638219,287.74176593680136,286.11795687395187,283.2794163850512,279.4160463079224,274.58355249288934,272.8449000998713,268.73679703360017
25.0,228.5322844769524,229.19465230995087,239.36034224963655,235.70637745438563,227.6907148944828,221.72479276343108,219.92038642843463,217.72140371569043,225.54172090605175,255.1420317579201,301.03904150099186,299.727440035674,263.2415576624109,246.2879994335041,233.80399593625407,220.5170481505793,212.69579227774918,209.56045712486943,207.84303667560437,204.36840954972257,202.021905444096,199.44217602482024,197.57913564317016,194.66000154353318,192.35441607988014,192.8722428159897,188.4047689374446,185.78905381334275,183.78875985840386,181.6081936733174
28.0,237.1890279652414,237.41868676064428,240.022139460714,244.03654205401162,243.51223254363688,237.9298435285094,232.34678605668373,229.2352224805449,230.04821182292665,241.1699474326683,268.65033656235363,298.65369791108884,304.2873811560618,284.92876630146526,262.6684962574004,246.3733318068668,233.60304818284774,224.61180004883258,219.67057892983058,216.6195670137699,213.7245303833504,210.9661266896261,208.5298488435973,206.13517437650532,203.55834624510814,201.61184711141843,200.00376852675842,197.34581269960862,194.3382947214608,191.87882246816852
31.0,1084.4923009207066,1084.342106373335,1092.5029839944236,1102.3335436372126,1103.3472235932836,1088.8566621102557,1071.6743436555628,1061.8061343055015,1067.8570028192198,1105.9963907260774,1158.6386489261806,1188.1185016084446,1200.9353774201575,1171.8056685867018,1112.4714898644859,1060.3862125477192,1020.9455735414446,988.9798479661847,961.6571173459097,940.544621668844,927.1339281506,917.5363093863173,907.0425141232782,895.5774695224001,886.5115268573962,876.7681070388116,866.0914990376389,855.8550526136038,844.9209314392592,834.3972741018912
