,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-12,2019-10-13,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,2019-10-19,2019-10-20,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-26,2019-10-27,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-02,2019-11-03,2019-11-04,2019-11-05,2019-11-06
18,306.7119662905594,297.0156901930127,293.56367269965347,293.33917164581203,296.0240967822959,300.81562925588906,309.5062005841124,321.751899836184,332.371014867106,334.0691072177717,322.3859077665225,303.8390837764605,285.0035208247495,269.8174476164497,263.97056122392956,272.734765822753,288.6131999495469,302.07905788375206,306.4054646373893,303.7660514688725,294.46330002160994,286.7487951521309,284.16813638920064,287.3875515804571,300.65502253333625,311.4110072744472,315.5751023328069,321.5533366653627,321.1897033246095,316.0317254316442
22,6.2908374538511564,6.559722270854018,7.237657570885303,6.982631975432774,6.6566288291418925,6.303253227270779,6.074813470391803,5.88527830237704,5.655435691492661,5.539780744305401,5.417013816337251,5.356488886927744,5.258637727584352,5.322460961761951,5.344733624723249,5.3485853509999455,5.35491366721462,5.356313043834017,5.469637840058775,5.471757952541119,5.333384055559419,5.15655313023288,5.118830909849594,5.257516198779175,6.167667597112041,6.422932131527308,6.247254539981441,6.298873615604853,6.430670836922568,6.420641578043733
23,9.757621926036887,9.779529276636435,10.076578784733636,10.172041884042414,9.799787762392452,9.67221401035045,9.274169576970891,9.283850376110713,9.274107620649943,9.013665791986408,8.597734287661538,8.54072170950265,8.56624595559126,8.38515653847198,8.09356329191716,8.514103454674098,9.792763814663118,12.000020626278804,13.170533007568094,13.875278373499933,13.605229604685476,13.113153114690638,11.986034104960657,11.535300929576584,12.459148973418552,13.128418305989117,13.818871858056323,13.962823492131431,15.021464237938368,14.900867672090268
24,90.44937739897712,94.31539117987018,104.0627143708517,100.39596785280844,95.70870930759416,90.62789082965621,87.3433943004655,84.6182661966308,81.31359949577356,79.65071787739772,77.88558051987367,77.01535581253276,75.60845625340335,76.52610383805346,76.84633918233713,76.90171912915568,76.99270737448872,77.01282754845596,78.64220636130706,78.67268924302998,76.68315558839662,74.14068851338436,73.5983201287607,75.59233096278705,88.27536290088062,91.9288622272359,89.41445902649829,90.1532622388177,92.03962322665642,91.89607845009117
25,80.72665827740275,82.10275629182676,84.44773454181568,86.6600940948479,103.8448873457552,115.83536411351483,88.78273578112798,78.96824400632133,74.25306011118313,71.42225047730012,69.06783811722944,67.48810555832274,65.80612556379089,64.9170980850235,67.15173049986232,73.60230284093835,77.4515201693162,75.53308572626925,74.4805739903498,75.69342040544984,77.8181503256575,76.6496488039101,80.48341200853427,87.92004638120237,89.9634599429327,91.84545846649605,93.31093185499091,95.98498934903277,88.98690823215438,85.40544778689959
28,40.67034006872475,41.36362250365724,42.54502979730597,43.6596233813352,52.31737536115135,58.35821463453217,44.72901682666288,39.78444552146341,37.40892129447426,35.9827506472982,34.79659041981746,34.00071627168174,33.15332954930144,32.705434756386026,33.8312494770671,37.08106776940819,39.02031536226163,38.05380215753859,37.523543490332614,38.13457926470778,39.20502476874557,38.6163300887678,40.54779184628583,44.294391239312375,44.53061145462534,45.46217350286292,46.187561633794665,47.511181416204586,44.047232482478144,42.27446136374931
31,197.56386897221373,207.861831557702,220.0810284720805,231.9037573092749,234.80262208348734,232.972949907002,227.86061199940673,220.01319645016173,206.89264105476903,196.63345422245095,189.6368701970112,184.6180576664879,178.3793241024657,176.0481077289515,177.50558293444396,182.10167666502088,186.78409156448893,193.8263433425019,201.47813202623047,209.02715564181796,210.692568560495,208.73365453493426,206.97654479457194,207.60649143437956,216.57565802585276,230.03726174194483,238.11190647778125,239.38989572643075,239.81891660632564,238.03640576520053
32,86.37377519097487,90.87598457729304,96.21814644518612,101.38697477417224,102.65434160404577,101.85441956330484,99.61933514514618,96.18849067947124,90.45226012275053,85.9670032703375,82.90813740148222,80.71394173457091,77.98640368250415,76.96720943400643,77.60440912239345,79.61379458698633,81.66091916488375,84.73975070972399,88.08506824686016,91.3854574935185,92.11356634148903,91.2571405155399,90.48894235010879,90.76435135951985,94.14661154277863,99.99844358777447,103.50853538765713,104.0640842357834,104.25058193590067,103.47571481897765
33,362.22232479653405,379.5375324346959,404.159702459762,419.05201207232847,436.324920884214,436.63034531516564,422.6503410761099,403.0333560762128,390.1589149023675,369.0802483944526,357.0353098686116,344.5948158389838,325.11929222743214,318.38194369106094,335.72540772204627,354.32501670856834,373.1830584524108,379.1575671851525,390.0696341499406,402.32881655464377,410.3112963057028,444.0503329416589,437.5057247804688,423.62597507314524,426.7267430461098,433.1207108938736,440.98663846161634,436.20141781253864,435.0827352242828,425.80184018441724
34,587.9738703307946,586.0466300458261,593.777561198009,611.8331009748712,626.7330488187487,647.2294658086512,650.5249990671197,651.7530241335768,643.0257056025144,639.039968613011,627.1002722190353,606.184425434766,583.1129476384466,562.8242337998734,548.8383413596636,565.6307962754174,588.8965567893922,612.099984949301,632.1146751499457,634.3087872269963,638.8535522418916,640.9334183500266,646.0622013165686,653.7003047029208,655.3786875441776,672.9939462949486,693.7753162294841,704.7721928566408,708.7406744629799,718.9835276075496
