2,33.79912267498004
7,164.53597260187865
15,31.359470455738304
22,15.063895814112417
23,19.992866513636496
32,274.5154058393725
48,65.30457239187314
55,70.7501332150619
62,477.52515874116176
72,31.889889580246955
76,426.5668537794328
78,490.09963758712723
89,230.0691039439652
97,292.59132321934095
103,175.0887371059516
110,30.249390280432035
116,6.485699752592592
122,39.34563435499918
123,69.49729159879774
129,166.86354433294994
141,96.07785721656305
155,35.434507219964345
183,15.143426709876543
191,137.52062675112728
198,29.90420682222222
204,348.38631836044294
206,81.96524754863987
217,705.3203992243575
227,451.89116891431706
241,118.25322133673932
248,92.15884177699373
252,51.8511037037037
263,25.763088918518537
273,299.0363987323875
285,5062.309910177813
303,2.015830708888875
