2,34.53085758169878
7,169.44979253368902
15,31.696964170892585
22,15.371387443244672
23,30.306145313758734
32,302.28794694338194
48,56.74166105419681
55,59.97772916514517
62,432.57543413142963
72,27.047977543209864
76,328.68172555547454
78,398.90936284860607
89,177.70887423002878
97,182.07606306111174
103,144.44543659152083
110,26.445733346481113
116,6.235745881481484
122,37.39302372148166
123,77.53538085149954
129,190.4147668859724
141,111.33015340259053
155,36.3231095564834
183,19.35654198765431
191,142.79916147091322
198,29.532342411111106
204,305.23228220096445
206,82.45016736997604
217,475.9619037835494
227,455.9267032636663
241,112.39153981143018
248,78.70666154909742
252,47.91737777777779
263,25.340059707407384
273,340.2178053406783
285,6671.286855649715
303,2.1429278399999867
