posto,2019-10-05,2019-10-06,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-12,2019-10-13,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,2019-10-19,2019-10-20,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-26,2019-10-27,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-02,2019-11-03
50,125.92754885675575,123.38374275254452,120.97496795802928,119.04790987759228,119.62726338391042,125.11843842766145,133.73182725990185,139.3889993273458,137.30557979814284,129.96413410940625,128.1181425107958,135.1737553690249,131.73200524029562,125.09742564712786,130.93668501190677,142.41950928499233,146.10256692049694,145.73336381034872,147.29638215556486,146.13212802254003,140.05994969060842,130.95145229814636,125.72609978550324,124.39946127676397,125.13104504702667,125.76283546886333,124.60369665328415,121.76212821102158,118.2971423375566,112.87764619583427
51,129.523491982835,126.60241635245706,124.11643110222789,122.07581997559434,122.41412922407162,127.42497448786195,135.68667601610264,141.6263245884135,140.29798322482577,133.45070381378497,131.17647028066986,137.56044515158052,135.2573911585219,128.72621004778946,133.42382686179766,144.92755744632308,149.8334531247941,150.0686764213147,151.4195626636411,150.31326641909,144.4131262048576,135.29152129760854,129.3926273776996,127.52978585217642,128.05043591790383,128.8604937417366,127.9172075649373,125.08006929306052,121.5100386535545,116.05970454616529
52,136.49111225479547,133.17020045591522,130.50248114692408,128.28768250627496,128.4579290041009,133.1212366823261,141.0304622410059,147.1080004565352,146.31220090755917,139.85461540556594,137.50056917928254,143.65630054366895,142.1834626339474,135.57207486463665,139.62807551521738,151.78549536634915,158.12790049832412,159.18862811193918,160.43768458486184,159.06348410446176,152.868988062935,143.34035486702382,136.59554326196942,134.088453605363,134.393242597061,135.5246383104542,134.8006370693665,131.7755805497644,127.91218543033037,122.12954233509149
57,78.84437443367116,76.84261988470767,79.06372645474356,85.11686580705084,88.12311297869921,90.92810097676875,90.80744672087586,86.98222461265524,80.40323693172488,77.18866246413813,80.93250538221088,89.4992776666521,92.7271048321548,109.51635573621017,141.94723523980286,117.4392176892817,111.70255175533391,112.42852309039895,107.55539606012127,101.04781034387851,99.37393841964976,91.21525849612932,88.49076589565594,87.2985483699823,82.97038291791833,77.14112618083996,79.38029824958225,87.6165908028468,80.8593042614661,70.97172287955274
61,371.6890896426367,368.8086267145166,371.20552550106106,364.6462038359173,358.7257519802573,371.2956278553546,374.0307203999307,376.65434793565663,384.6527333787676,370.3362690167282,357.72660864806136,362.5763366249999,369.79663330988797,379.5806380621751,387.5372115437319,409.2085894432571,417.524929519643,424.57495241975823,432.0462789683469,417.2355760717845,394.2655933830438,387.6052965313544,385.36469985468324,375.7622721271765,376.4672058763382,378.516877775088,370.5791195652754,363.4657237344634,366.99676787966825,359.6378122715302
62,404.5467634917506,397.21854445514845,397.9649103148711,397.767371210774,395.75474836856165,397.82408189153097,402.31823418020565,404.12337190726356,409.21282051195664,402.93890700483473,389.3205547977094,387.3423984305144,393.98731580904405,402.53337951756237,411.01694180270636,427.2309242515448,440.94056995787963,451.7544321426343,463.8280359882777,457.29615352780064,431.8443063939501,417.03987152254115,412.9766273323484,405.67893024906937,405.44916908369584,416.0267497729388,415.3063623080521,396.03682388359795,393.0965766617239,388.18180856155374
63,479.8367242719677,465.4524721640557,462.4470760363128,469.57469095067864,478.3555420208396,470.240629472682,468.51972168553453,469.8620482429028,471.1122802112433,470.00251727844284,459.82356828548296,450.95756998761175,453.4129542464307,460.28470184867257,468.379781568873,479.7815154303894,495.45322214193425,515.6180453706625,538.1347520318467,541.5451636198359,513.8198472838297,488.57213575826717,478.03002687929325,471.3208906736242,474.17034159915073,499.70387204144475,513.3744374404462,477.09701843698446,459.1978978049747,451.2636399423144
34,1728.2598010902482,1644.496399203719,1564.117633416724,1503.9086591363525,1498.8408081248517,1518.4356525607823,1564.9994370703428,1602.2074265401425,1635.7646038236032,1645.790100756898,1650.0661803706655,1627.6297458560684,1616.133785112823,1583.7161893788307,1545.2636935371906,1503.6733871314145,1452.351015016772,1416.677297188223,1461.241946890612,1522.0814238650564,1582.1713715267426,1598.2175529554531,1603.0238161361012,1595.0762005406068,1597.7760351030663,1608.4259288868031,1614.2835622737475,1612.897182767282,1634.9680824849802,1686.3967119716847
245,2328.732743650637,2252.42500065441,2173.1901422192977,2112.924845862737,2102.9507316601885,2129.0143774547414,2182.3166348460845,2233.844341167255,2285.627012463673,2322.2131943224313,2339.68272245453,2316.7616758434597,2289.7359046827255,2245.5499028580007,2199.202746361229,2149.421045267787,2095.244704180003,2059.2605529236703,2093.785570484971,2154.522759963047,2215.6549813755637,2231.04457123862,2225.253712555478,2206.171150810087,2198.038035556855,2206.475696149912,2221.0030639860897,2232.45111212359,2269.5237122027347,2335.4499294442085
154,99.97993209876542,99.34952469135806,97.47881481481481,96.41322222222225,96.56236419753084,97.2954012345679,96.45392592592596,94.98899382716048,93.26040123456791,92.65140740740738,92.76100617283953,93.49406172839507,94.03212962962965,94.66466666666666,95.88848148148149,97.95753703703703,100.02725925925928,101.52511728395062,101.62472222222222,100.17792592592593,96.75725925925929,93.89160493827166,92.22954938271603,92.95208641975312,94.61433333333333,95.85286419753083,96.0237222222222,95.37580246913576,95.16373456790124,95.19521296296294
246,3062.634359108092,3023.7118687225416,2934.980931180733,2855.839181908613,2768.1877048817255,2718.7475330254033,2703.7798899131585,2730.7842079007123,2776.409222970717,2854.7751958850686,2894.3955653002386,2967.9222204835137,2976.71164026758,2988.6830647176525,2934.9868945857243,2909.268250962057,2812.7569601178425,2758.411311405355,2655.2654730218605,2619.7524840818123,2622.6589539064867,2680.9026069207184,2710.9140441033724,2715.9701133462045,2701.397040730082,2694.8293875531785,2638.448290656797,2635.3488183206955,2634.9049680395888,2627.725501732644
266,4458.956357873933,4557.779549309099,4632.956617287579,4659.529033551888,4590.138971393934,4511.8822528751025,4425.389687056602,4338.876871738588,4300.918376943558,4263.87092037612,4288.447001834638,4302.177860350707,4338.500012979955,4387.437848343785,4414.552371287234,4464.748143300752,4506.49507141219,4605.445084278315,4586.567655609422,4542.102078537309,4435.346136809126,4383.962009762785,4330.086444681667,4308.9822338850445,4296.4983147052235,4264.12473545354,4253.061789480701,4251.831055448883,4220.493064480912,4173.426487899418
74,244.03248200616216,234.6643468407565,255.68824551910893,284.39840556462616,265.0365674879139,263.8338338198216,272.3136105356175,278.7340164684039,272.87399106732784,262.420101027448,252.22993235168818,260.19196304153934,294.335974701975,343.6394203956166,385.8422213420794,398.94846743711014,372.49996531899563,360.9076532502372,362.86842382159574,337.3667347352894,303.01418826308867,276.9365234981703,263.35341043980594,281.4061689077056,316.8858663230319,301.9211588951128,279.88679523760936,273.17354367603394,272.9258806621729,271.7685760876293
76,295.6497890588544,276.4501124398576,278.70641824625784,299.98843579979865,304.22186917387813,291.9884906080763,293.3197166901762,299.1633497363784,301.72051984206314,295.48563591429075,281.6320740018704,278.5863908533461,298.1835001168465,345.23072144939755,394.18181698198254,429.44979638960143,433.4677418824243,411.748883319955,399.46831180906645,380.12395014346,347.8061626824063,315.9362743473836,303.2599131591156,314.43377775918265,346.1948250333477,351.0650782794246,329.05411452489045,309.249306182924,303.84641146626706,299.5609966694375
71,18.44272839506175,18.737234567901258,19.099975308641927,18.029407407407458,17.230444444444476,16.559901234567914,16.153246913580247,15.447543209876512,14.714395061728403,14.613962962962958,14.405839506172777,13.933827160493763,14.364592592592539,17.057703703703776,22.135074074074108,26.899172839506218,29.93675308641976,33.131740740740774,30.49560493827164,27.452061728395034,23.103296296296318,20.671530864197535,30.32309876543216,37.86509876543203,44.16756790123449,38.465740740740664,32.517333333333426,28.46740740740744,23.400506172839503,20.27446296296285
72,20.240553020576183,20.499147572016476,20.725952691357946,19.61180188065845,18.700814283950663,17.950618390946534,17.423751106995923,16.662129370370337,16.024344407407376,15.957921489711877,15.587839742386777,15.069802185596702,15.391755836213948,18.17601484444449,23.199776461728383,28.318124786831348,31.962119313991796,35.03411320288068,32.54098072551443,29.125143429218095,24.75665899341567,22.096581561316857,31.10590605514406,39.302072083950556,45.9747771213991,40.94061776337445,34.83242608024701,30.38252562345687,25.31626729053498,21.8534000582304
73,27.577814885699766,27.671380264609045,27.376232233333116,25.70637179639906,24.42029132901245,23.38046393477375,22.441439597736803,21.371996395678963,21.099614835185005,21.339505825822776,20.304085322818885,19.52333664556606,19.647108722294238,23.37257284104936,28.812409824382517,35.24465245504133,40.8612344071709,43.53380507232509,40.0775696403292,35.095539859773695,30.281259318693497,27.217045361316764,36.8193201674896,47.0022137601851,54.86378968186208,49.368353746090676,42.61476005524706,37.067217620679266,31.708609425997967,27.420655065468267
77,356.878857517512,331.186001941701,321.9004051299996,330.40620650991684,338.9402590310929,331.44016955137386,323.8793802706669,326.53680689544865,329.40664924529506,326.72527903642566,316.7517883656036,306.32886661583024,315.22983946471504,350.6154590581409,407.1970513853405,458.6576970904241,485.252953969881,480.82679589764444,462.30400697449255,439.8478890422538,407.5005323455367,369.98951074386383,357.1575831130464,379.5906299045715,420.28090209668,439.9558784608809,412.62811659051346,376.25599714043483,352.6613417148777,341.5880366370176
78,377.1184645067801,348.9056742834741,332.4111237274677,332.56243541643295,340.0682853694919,338.3967348345901,330.34731328577624,328.75935343141884,331.26462811804436,330.5927955123437,323.9309778488167,313.2107082337915,314.28946388879075,338.41665563495417,387.670716137896,442.64361834293544,480.1529713812184,489.00656953885414,476.10580072950944,454.42526958809407,425.61701867287275,389.60182152233875,368.3314771073686,381.18482781551,418.2907448314496,447.4527355683902,434.8976332216848,398.55326572611557,367.36669066071147,350.4724969750153
222,435.24779332277484,403.96707736784947,380.5450261520269,368.2698403135643,366.5175548786186,363.09238546075994,354.31634314548114,350.27421499165735,349.4441580015857,348.1125818014293,345.5115991497487,333.34019457375103,331.23707273873043,344.9367509664719,393.7870920705387,455.16970670768967,502.9920007004832,525.2913250752616,519.3325001181069,495.6739230505804,466.0040685529404,428.697379665558,413.2255462007629,444.80189755358606,497.650129308849,534.5079059865479,508.10021966550096,457.602064970521,410.1649150304628,383.8852057982119
81,457.3106882319133,426.57555896957007,400.6615070442121,383.9043589187998,377.6279896775659,372.5959384228138,363.7556595167197,358.7552954681476,356.6227403189619,354.6994568431289,352.9898920910715,341.70057119375076,338.02617378769287,347.92165044680337,392.899573007191,454.83380443606086,506.7509994519844,535.1801091638495,534.531253539736,512.5796123840929,482.8263717955047,445.60643118376305,429.81725906148415,463.32412213285886,520.9695392487249,562.8348374009172,538.5685867601629,484.50760408753024,431.2297403790857,399.1573655549318
215,142.2678925925909,176.89988888888658,248.7901444444453,202.49711481481546,178.48559259259196,154.60469999999998,131.8950037037043,120.00222222222285,104.22518148148063,98.49896666666478,122.31188888888866,230.55240740741036,290.9883703703676,466.2381481481492,677.641703703706,478.45729629629756,371.81555555555303,315.88777777777733,280.3277407407397,245.42048148148297,202.20866666666623,177.362592592593,167.31181481481673,167.47399999999726,369.51318518518605,335.07188888888993,297.6374814814786,942.0668148148147,468.4270740740783,383.53170370369924
89,78.19952155887933,99.72875669500563,127.02461784660905,143.08646285500703,121.4127352677098,108.90335426939505,99.26897959877296,88.98015162612184,80.0902984704677,79.5906454050747,96.305,149.8892239638576,172.9321259878229,220.9259356060452,272.25102681193886,235.63274615676315,229.17552386751527,224.11792418784742,229.32631308661567,215.05348823358042,174.4425668078811,157.6678084136539,135.31706487915605,140.1702631597166,255.0496381931446,227.1118914018316,210.19972421832233,312.76557042332405,283.5056546754484,252.7963296141589
216,77.89816037534814,98.67886766405987,123.59110934883184,144.41643370167256,131.05937704107745,117.1018970498375,107.33591894544095,98.5250376316304,90.45967533962826,92.64506484426215,113.53184468460178,169.9629580963496,209.56212887689355,254.08673875704523,302.2533675907129,282.4672842217921,264.0849701805686,252.96279077443046,251.69861709649106,239.7144709900491,207.73171568282476,189.89532023443283,176.57172113315085,182.6957203797002,278.67888455824425,294.03330340830144,275.6960870018537,341.2022039338024,333.3362225013063,296.3152664350368
217,284.3104038177328,365.1391881246411,447.43532156199984,493.80558257463616,435.864571760264,371.00230991582674,320.97859867665085,285.43863665273415,259.5748429362466,241.6134206474998,260.504637202701,365.29414027936696,536.6299400915609,728.1897424589433,1026.8712062602988,1147.5264922642798,960.2796997320447,816.8912008478692,727.473431404596,645.7789242901842,556.2740596944623,478.68756610677735,434.71231420231044,436.61806674407984,583.3344537035372,788.7195109585822,806.5599214396451,1099.3355713937528,1450.5251678471868,1019.943745394097
92,355.45028158775324,464.4589122030618,571.5046476067943,647.5365535247588,640.4425093643033,554.1294462861003,468.5590849619959,411.73118960347375,363.63240649223343,338.07308661583335,328.88142615493405,378.00362095688257,518.9308059828915,727.501768449737,1002.4778471610089,1269.7990585478544,1300.3352558972697,1138.6246083927037,1003.5600495481383,891.6904676373499,775.808362726086,670.9939397195463,606.4783187728884,595.2912470295666,673.4657545477457,856.0834591807153,1001.7046264246385,1334.9664760294854,1694.5309778859014,1537.169328133874
93,48.79603023736478,58.23594928496986,52.19517923374012,37.13956274196054,27.474125727175032,25.180838161036007,20.331352254106562,15.47995417677367,15.97424468796864,14.099376878306542,14.910304647402857,15.074077209319862,20.38282469214286,19.403143354117457,19.073102643921207,21.250516857606634,29.26629502098754,30.7842128879726,22.480335138366804,18.65930315327601,15.393740325017703,14.220095621841164,11.714268473138826,58.448266035331606,38.53617132237916,33.214915132035856,81.47772717271506,120.56604751481456,90.55653192677049,56.635162502988656
220,80.89933774974998,96.86149530036255,91.46668971174516,68.53456788166815,50.22642443934208,43.927595274300955,36.42955126381893,28.10872722638102,27.24149177940552,24.785699983112575,25.314963957219717,25.803506404800963,33.25874030062092,33.595863921765925,32.821329989011645,35.7516991449331,47.62774805249198,52.31611093586763,41.223912301783784,33.231580214615164,27.452058740191482,24.767788976645065,20.897037736461655,85.26049145165231,72.4882430040748,58.679646536087105,124.27164541261783,194.26198981616858,164.95658109410954,108.02746709205452
94,446.95543581751997,547.3652340817099,672.3251319895155,756.9035209089292,797.0883196038803,762.0172182592104,665.6017461161699,573.6096593048579,509.7722825386404,459.716354880351,432.9535149307545,428.6849503082867,490.86488470046396,647.4446732008745,870.101233343077,1152.8841839315567,1403.7698858645012,1424.3588690961597,1263.8734948129304,1119.4024888106849,993.5993911081997,872.6759649455962,773.8576663327813,747.2836439839075,794.0582836754439,885.4171685209027,1090.2118096021563,1334.0187809032275,1706.5296078471104,1962.1314175048676
286,25.752666666666695,24.220469135802443,23.82098765432096,22.393728395061725,21.006925925925945,19.708086419753105,18.636098765432067,17.40979012345679,16.110950617284,15.227234567901283,14.44218395061724,13.83480246913571,13.315283950617234,13.28804938271611,15.112666666666692,17.994382716049362,20.644617283950552,21.10966666666671,20.033382716049427,18.574382716049417,17.31600000000003,17.51561728395065,19.95785185185184,22.88928395061725,24.089567901234577,25.650962962963032,30.578432098765457,39.74355555555556,41.08614814814807,29.00744444444442
102,362.58043513357813,610.4925699045093,663.513184263497,516.7589935224711,390.17148883333357,341.99506322381035,287.46177770763734,239.98086774338498,215.93101040740638,194.0870384141425,179.3892372372157,171.7814520128761,180.408073663152,192.49747894824483,177.47140590687826,166.37758326780164,154.5885259146362,161.32987775432085,168.16657387266307,171.58847183323815,157.0481990720422,138.61662159259484,189.9900613925939,320.74598687777745,707.2521090060956,558.2104767111105,599.8804168367592,527.0944839460301,728.9843406222178,739.642513596576
103,328.5451945135111,545.7987233892111,669.5798264364472,587.8490470381674,449.41704852987505,371.7689266332665,317.44257018869683,265.69961333731663,232.48241955889546,209.04420387198218,191.2755193692461,180.88144118640113,184.10082607241586,195.41962886638441,189.4019203939177,176.5060489186165,164.52209622944557,164.97550955327316,172.03386938978042,176.78869525405355,168.04457417211265,150.29798681138323,178.95458279651098,286.5781074086314,597.2595612240148,631.6557871752157,607.5765737102822,572.4658791334784,684.9575269702464,763.5025713748422
110,109.76411111111116,110.90251851851852,71.37725925925926,49.21311111111112,39.93885185185172,31.824,30.811,30.799,29.788,30.776,31.767000000000003,31.757299999999997,40.85045185185172,43.84185185185172,41.992559259259394,42.7276,52.923603703704096,48.973559259258735,38.709599999999995,37.7059,34.702200000000005,34.698499999999996,52.89660370370409,60.046311111111116,52.041611111111116,41.77865185185172,285.5666074074074,150.79038888888863,108.64580000000001,108.6401
111,615.8278018518538,599.0751472222223,523.9056388888893,347.00204814814794,250.51091820987577,189.3950367283935,155.8177003086413,144.86498641975237,141.3422972222223,149.99123333333327,171.54386944444443,197.5799358333334,221.35861268518548,245.540035740741,251.05260219135863,247.83761731481562,246.71444509259226,240.58283604938225,207.1876046604934,161.59231793209955,156.52594262345673,181.1351599074049,331.0790385185192,380.8843432407406,357.4412182407451,425.8418821296271,768.0501440740754,953.6682247222211,663.7246932407403,391.0693024999975
112,637.6200624305573,613.0760797183644,536.2874472569447,361.28010375771584,258.81989589634696,194.83628401234412,159.30498454989637,146.30505397762272,143.4098554796811,151.0972233680555,172.0865275810185,200.39096157060192,227.03627991126575,251.84925725115764,255.96427150861683,251.16336166229502,251.27941729166642,245.13637716885242,212.2333846570212,166.13972937062832,158.94622254526746,181.28027048970955,331.92131376041715,394.08501227199065,372.1610084004671,447.19163157638667,782.7119037372695,957.3550970574835,687.5138344552464,411.46901416512105
113,1151.5499236221392,923.1857398449404,748.9194493094783,515.4323786061279,356.79987863090446,260.8000296749708,207.19337854065827,169.3090262643485,187.69828723979808,185.6391185154105,206.33843880748444,291.0134366566262,381.75665622881695,422.20116545316694,375.77941282543986,325.5207012392609,355.7453381800051,344.6600944746535,295.82874619665154,226.24912537146565,210.5882943566338,209.80279000035787,500.9759706488177,746.8702446157604,689.8636473561667,1009.0797420411258,1466.2303734586712,1231.034431642354,944.7685322423058,613.4169623400701
114,1725.8915912407929,1270.5131377245461,970.581812748456,646.3120732187678,442.9348363520945,319.7747589370236,252.47459478236567,192.73486627586084,235.35211292137717,226.34634832337096,249.5963560175368,396.3951785462453,557.6902040799762,617.0874312577079,512.1385325182619,408.9260770220177,470.69262786303,454.0344168734876,381.3746737526792,282.75207815029364,266.60379147114065,247.97075352631336,720.1210263884651,1146.8048242226935,1039.2477411753166,1642.1925349403632,2303.691875860718,1595.3568365069227,1165.2600361395298,772.4999301526632
98,247.6226333333854,389.0597499999391,313.65395000006095,230.60380925925952,168.13817129624366,119.06868611111146,90.3623,85.54650000005367,83.03722777777662,109.17750833333436,140.6974722222219,237.61028425925895,413.39360555549445,462.511487037036,400.6810092592595,258.8921777778403,211.7563555555554,188.06081111111095,153.21883611105773,129.8688472222754,98.07503888888824,96.2228277777781,116.36422500000005,262.16263425925933,290.1765111111108,213.52351296296405,766.2442370369741,799.3425814814823,403.3435925925924,306.12267777783865
97,433.6426147259517,592.8676192592262,517.82478895929,379.91844300371906,301.9604961666272,225.24211774690076,166.62469837962962,140.57378247226256,146.20139672223473,176.01820733333378,220.4198631000001,327.14373733518494,529.7186866258797,825.440349199984,643.0041679555554,444.2509796926398,383.09367180989204,355.33339465123424,310.47438706662655,263.48356582656976,211.3563293592722,198.42320859444465,236.5341639222224,372.19052554938276,440.1541015018514,379.60541486296336,915.5677963777312,1218.7162245444292,701.814301285185,523.4297371333795
284,409.942815688951,593.4557071935861,555.4839970001458,422.13884410097404,331.6236418138746,251.57979806937684,186.409162240981,152.3093189002344,153.10632299301727,179.76730847995344,223.24516312762114,321.6133468181189,512.1362251213296,817.7515353168018,706.0878980559706,500.5989415600369,414.86967392759266,381.07597583990827,337.7932482109627,288.55867454822817,234.53764644181283,213.7979686482441,245.32531687711713,365.39958179845183,447.3925184062235,409.65907126605833,851.67022720333,1216.3097889465662,824.1233949906779,581.4433922547344
115,12.932555555555547,13.726518518518473,13.96492592592596,13.712592592592612,13.191740740740743,12.51348148148148,11.52074074074069,10.815037037037051,10.896370370370354,11.505148148148189,12.72547037037036,13.677707407407404,13.76188395061729,12.759640740740759,11.462311111111106,10.848590123456795,10.876844444444465,10.996481481481515,11.08837407407404,10.958044444444447,11.161048148148133,11.502940740740732,12.372611111111084,13.474096296296315,14.020359259259278,13.234798765432094,11.466213580246915,9.751307407407426,8.647545679012383,8.160312962962966
101,23.211747685185184,80.07764416024936,101.27767647598093,77.20447171800514,53.2066900440044,37.273239823982394,30.168978502016866,25.188943436010266,21.2599298679868,19.211126696002932,23.3649856183535,37.96409808168317,53.306514713971396,89.61859438027136,133.32645833333333,106.69720067840117,85.2732398239824,112.5944611179868,109.8388839040154,79.13126696002934,61.29764140997433,58.19781674000733,59.29098643197653,148.8430052484415,145.02320023148147,107.71615311010268,88.24883823799047,100.19116176200953,83.2000350660066,74.286549779978
278,74.3945333333351,72.77372592592282,71.35725555555715,72.91225185185273,76.05101481481752,79.19086296296283,82.53542592592973,82.52274074073661,82.70642592592341,78.14812148148044,73.59227185185271,68.23382740740342,65.45275259259566,61.09364000000194,59.69403851851323,58.29221703703924,57.489215555563156,56.88407703703624,58.039175555548425,59.39333703704134,62.32505407406993,68.42098592592313,78.05971037037213,85.93320888889454,95.39075777777632,101.48457481481422,103.03566222222233,99.84164222222141,98.98666018518351,94.9340209876567
259,44.8850037037037,49.23192592592592,53.883403703703706,57.3033,58.269592592592595,56.828477777777785,55.21696666666667,52.19251851851852,49.67832962962962,50.22422592592592,50.87670370370371,51.9055111111111,49.75376296296296,46.518781481481476,44.283699999999996,45.165359259259255,45.740462962962965,46.15915925925926,51.8511037037037,60.22813333333334,52.61442222222222,47.91737777777779,46.72496296296296,44.06968518518518,43.75327037037037,40.90807777777777,43.29536666666668,43.482581481481475,42.13375925925926,47.13225925925926
281,65.29116049382718,66.34374074074076,68.10190123456789,69.9869382716049,71.45906172839504,71.72506172839505,70.78493827160496,69.88714814814814,69.32302469135804,69.30002469135803,69.10654814814818,69.07964814814817,69.38381481481484,69.6892814814815,69.90745185185186,69.88158518518519,70.43545555555556,71.11686913580243,72.25144320987656,72.8468604938271,73.40503086419756,72.84537407407409,72.28675061728397,70.93437407407407,70.21846666666664,69.415562962963,69.53495555555556,69.0967061728395,69.03140370370365,68.68470925925922
295,72.15243209876543,71.50549382716049,69.67337037037036,68.20202469135803,66.93901234567902,66.35964197530863,64.759,63.61823456790123,64.47713580246915,65.09066666666666,65.56386543209875,64.34617283950617,64.07919753086419,66.03256790123457,70.41032098765432,75.42387654320987,77.41582716049383,74.69018518518517,71.68676543209877,69.01083950617283,68.24198765432097,67.28023456790123,67.16416049382717,67.59901234567901,66.99528395061728,66.88229629629629,68.24770370370369,71.14551851851853,73.42913580246913,73.95768518518517
121,44.340926782407074,45.18991886574116,45.2399109490742,42.2255155555555,39.19858599537014,35.781112685184915,35.048378518518554,32.070628125000454,35.20917935185129,35.27872518518493,35.34895101851856,32.39413187499942,35.516411851851295,35.589237685186,32.65159187500033,32.73029562500047,35.83532435185236,35.910150185184946,32.99443562499928,36.28603101851873,36.76225685185132,34.26277562500019,31.77402981481497,32.28695981481498,31.133895625000044,29.972595185186016,29.026328078703358,28.069325555555842,28.39846458333374,26.373240123456053
122,46.74474992341778,48.21509602998274,49.17400433440876,48.24998979287269,53.997998233548444,45.9012523090599,41.93169139765146,37.72406097271912,38.495124950065915,38.91870781575108,38.73431556267577,36.37946347491084,37.83789888930256,38.478841201377904,36.1523870764998,35.3894463768132,37.782168286188636,38.68658164290106,36.67191401162685,38.54196577831877,39.66090139228887,37.66047018267322,34.95555427973924,34.72620407574461,34.040361893001304,32.84042855436584,31.56491379315992,30.540282207335796,31.07123559183248,30.006696388400485
120,9.658,11.212790123456665,12.762827160493545,12.692493827160213,11.04003703703688,9.399,9.378,9.357000000000001,9.335333333333333,9.313666666666668,9.2921,9.270999999999999,9.25,9.229,9.207666666666666,9.186333333333332,9.165333333333333,8.942506172839787,8.719679012345802,8.496851851851817,8.476518518518484,10.076888888888694,10.056888888889134,10.037222222222029,10.017888888889134,9.998888888888695,8.437012345678907,5.216185185185362,5.236432098765573,5.99870370370402
123,84.005312212031,83.75324189184572,92.63145475423964,109.30157569462662,204.2259406171609,157.48446168645924,130.8421949336337,113.03907272521673,101.53467146782378,91.19811513831468,84.45151202917893,81.09178600378104,80.16917410500444,78.25409687975127,75.4976847352159,74.12106687134803,75.60859979348703,75.49107375375243,75.51494743364913,77.65905260415327,78.45123694282643,75.13546907683411,72.62784023874168,74.18634762618397,75.87164968931685,73.07725944298627,68.7353885738996,67.52976154537217,71.99168022716553,73.04833052827377
125,94.07016124664366,96.43292949598161,104.26019250912967,132.83226956905446,168.9832917440093,268.16479246901275,208.65730119263208,165.34007147684358,139.6572332190439,123.22632578881144,108.2504336568332,94.05861202917893,88.19098970748475,86.93026793216494,85.64960305259078,88.6040032537344,86.13957551332334,93.42973065768456,89.74340708708576,94.63475113735284,90.17413778933846,99.91820360949309,97.5511690768341,104.72239702886515,114.65222663852964,141.15057931894648,217.54703351706036,121.31830338871441,124.9897726564833,131.8902394864248
197,10.318181481481478,10.086,9.969559259259261,9.894885185185188,12.514555555555555,14.767485185185183,16.345588888888887,14.354148148148152,11.510855555555557,11.921292592592586,11.573370370370371,12.456029629629633,13.464588888888889,10.769544444444438,11.264214814814821,8.387614814814807,7.303581481481487,9.756685185185184,12.680911111111111,14.416422222222225,8.415722222222225,12.497455555555556,12.802411111111105,13.67671111111111,14.569629629629638,18.137374074074074,16.988625925925927,16.946259259259254,15.828918518518524,14.712477777777776
198,21.388419135802465,18.92081558641975,18.935459722222227,23.959442283950622,27.836568672839505,31.00937175925926,30.605483950617284,29.593142746913582,25.429405709876548,23.546784876543207,21.74185663580247,22.24603117283951,21.717558796296295,18.196876234567895,18.41591157407408,17.15523981481481,16.572755092592594,17.883091049382713,19.973055401234568,22.487079629629633,21.13667052469136,27.148761111111114,28.640236728395056,28.040985030864196,25.315827160493832,30.468291512345683,31.587639814814818,35.12341898148148,33.3689200617284,32.388865895061734
129,170.79895952129803,167.97646390904708,166.56348750651546,184.54222308881518,229.27319237799935,286.6567279958543,340.6674927911708,363.86300645337997,283.8273809805296,232.42298593440424,204.4636206313677,190.24498438210887,179.24993552436828,166.7206864288917,158.35778868080416,152.5453410383067,151.05031453102163,151.82421490010967,154.7548425844377,162.16327129945395,167.3816555202737,177.83450191640353,182.34378643772328,184.67591340004498,193.94215262335052,229.8608393202227,269.23369218730414,304.76995291479335,298.5675015315805,213.72804262592143
130,193.94245418296578,193.87666835653846,189.37634495818762,195.84928902417383,230.04217122355533,286.6700490604312,346.01577906472716,384.670182345155,359.4753236929827,296.7220517715244,254.8422306598963,228.9304346711519,216.72718736324165,213.15656491003165,199.28318537625216,186.4345501897588,170.24804059629986,170.06778480805136,168.703327139836,176.68991036367044,179.80659913196916,194.44236818139058,202.64771912174126,203.99605679537393,208.6952883379197,244.23847788788393,276.66982159968273,312.2478290520021,321.0561147107998,280.0723027666539
201,6.694293222222304,7.50796688888887,9.326696111111206,11.045815111111029,11.804864666666642,11.000609555555474,9.26371555555565,7.499627999999982,5.872930222222248,5.179108333333359,5.500454000000032,7.220758000000044,8.77671566666656,9.482563111111112,8.844787333333253,7.815803555555648,6.207460111111129,5.600327555555642,5.251805888888859,5.31195122222226,4.936429111111087,5.52810399999997,5.550794555555525,6.407610999999937,7.609148333333421,10.376527111111056,11.997721222222335,11.137279555555445,9.750302888888882,8.580532333333165
202,2.7210277654321318,3.0517615061728316,3.7910199382716434,4.48978982716046,4.7983205185185085,4.471415135802435,3.7654202469136187,3.0483719999999925,2.387168543209887,2.1051509259259364,2.235768222222235,2.935019777777796,3.567469518518475,3.8543751604938277,3.59513859259256,3.1768878024691736,2.5231448271605013,2.276363802469171,2.134700283950605,2.1591475432098917,2.0065091604938172,2.2470071111110985,2.2562301358024563,2.6045001111110855,3.092888703703739,4.217744493827138,4.876710876543256,4.526967358024646,3.963203283950614,3.487726925925857
