2,48.01883834792996
7,216.24191449464936
15,34.64148184296291
22,17.27768294296978
23,27.435139978048905
32,318.1708888122149
48,56.253239324056196
55,57.55477881970555
62,424.48799186302205
72,29.664644444444455
76,327.4969751042095
78,400.74957846793063
89,315.08904490200456
97,1447.0133595740756
103,651.781571350113
110,135.3615576933332
116,4.829105732592593
122,33.70000312888889
123,95.14683218404578
129,299.1139144885167
141,124.34299045013404
155,42.790137186151995
183,36.734759291358024
191,135.39511363567112
198,42.08782725925925
204,278.97884503241863
206,97.51814626347185
217,936.4352737229511
227,398.0094034428001
241,114.64953626841042
248,79.48707639369742
252,43.482581481481475
263,70.06281447407405
273,264.4566005447508
285,6563.799714847395
303,4.368639777777721
