2,35.270036740795064
7,167.46997165785402
15,32.299469950691424
22,14.879017287194106
23,20.634567651392487
32,272.00694769163215
48,64.95770179949888
55,77.27498120228876
62,425.6333915386426
72,28.117232308642023
76,468.4617193472561
78,482.1781434794941
89,268.37482575839437
97,497.4919327112323
103,173.23355384871027
110,36.184292127963076
116,7.036324040000001
122,39.04345819500054
123,68.59716257045018
129,183.0876134236293
141,78.01516279630776
155,36.38594039045874
183,10.830173969135803
191,113.48569472804442
198,21.20169522962961
204,354.52358744395764
206,74.14194482085979
217,895.8172999231481
227,444.4621448617748
241,116.45283578471278
248,82.03387109975478
252,45.16535925925926
263,20.555849611111082
273,272.55193160133047
285,5355.660810808546
303,3.195269635555598
