Tambaqui,,IN,75,50,50,59,9,18%,(3),*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL N,,,3669,3060,2742,2699,-43,-2%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
5.2 - Valores de Média Diária das Usinas Térmicas Tipo II-A,,,,,,,,,,,,,,,,,,,,,,,,
Usinas,,Razão do ,Capacidade (*),,Média Diária,,Média Diária,,Obs.,,,,,,,,,,,,,,,
,,Despacho,Instal.,Dispon.,Prog.,Verif.,Difer. E,Var %(**),,,,,,,,,,,,,,,,
    S U D E S T E / C E N T R O - O E S T E,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Xavantes,,---,54,53,0,0,---,---,---,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL SE,,,54,53,0,0,0,---,,,,,,,,,,,,,,,,
    S U L,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
São Sepé,,EN,8,8,8,8,---,0%,---,*,,,,,,,,,,,,,,
Energia Madeiras,,EN,4,3,3,2,-1,-33%,(3),*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL S,,,12,11,11,10,-1,0%,,,,,,,,,,,,,,,,
    N O R D E S T E  ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Bahia I,,---,32,27,0,0,---,---,(3),*,,,,,,,,,,,,,,
Enguia PI**,,---,52,0,0,0,---,---,(3),*,,,,,,,,,,,,,,
Enguia CE**,,---,95,0,0,0,---,---,(3),*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL NE,,,179,27,0,0,0,---,,,,,,,,,,,,,,,,
    N O R T E,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL N,,,0,0,0,0,0,---,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
5.3 - Usinas com mais de uma razão de despacho (Tipo I e II-A) - Médias Diárias,,,,,,,,,,,,,,,,,,,,,,,,
Usinas,,,Média Diária,,,Razão do,,,,,,,,,,,,,,,,,,
,,Verificada,,Programada,,Despacho,,,,,,,,,,,,,,,,,,
-------------------------,,------------------------,,---------------,---------------,------------------------------,,,1,*,,,,,,,,,,,,,,
Do Atlântico,,130,,101,,IN,,,,*,,,,,,,,,,,,,,
,,219,,219,,EN,,,,*,,,,,,,,,,,,,,
-------------------------,,----------------------,,---------------,---------------,------------------------------,,,1,*,,,,,,,,,,,,,,
Três Lagoas,,134,,134,,EN,,,,*,,,,,,,,,,,,,,
,,130,,136,,GFOM,,,,*,,,,,,,,,,,,,,
-------------------------,,----------------------,,---------------,---------------,------------------------------,,,1,*,,,,,,,,,,,,,,
Termorio,,20,,20,,IN,,,,*,,,,,,,,,,,,,,
,,891,,720,,EN,,,,*,,,,,,,,,,,,,,
-------------------------,,----------------------,,---------------,---------------,------------------------------,,,1,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
5.4 - Total de Geração Térmica das Usinas Tipo I e Tipo II-A dos submercados e do SIN,,,,,,,,,,,,,,,,,,,,,,,,
,,,Capacidade (*),,Média Diária,,Média Diária,,,,,,,,,,,,,,,,,
,,,Instal.,Dispon.,Prog.,Verif.,Difer. E,Var % (**),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SUDESTE/CENTRO-OESTE,,,10096,7217,6218,6269,51,1%,,,,,,,,,,,,,,,,
SUL,,,3300,2291,2051,1584,-467,-23%,,,,,,,,,,,,,,,,
NORDESTE,,,5334,4191,1955,1792,-163,-8%,,,,,,,,,,,,,,,,
NORTE,,,3669,3060,2742,2699,-43,-2%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL SIN,,,22399,16759,12966,12344,-622,-5%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
5.5 - Principais diferenças entre as Capacidades Instaladas e Disponibilidade,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
5.5.1 - Por Manutenção,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Usinas,,,,Capacidade ,,,,,,,,,,,,,,,,,,,,
,,,Instalada,,Disponível,,Diferença,,,,,,,,,,,,,,,,,
Santa Cruz Nova,,,350,,262,,88,,,*,,,,,,,,,,,,,,
Nova Piratininga,,,576,,285,,291,,,*,,,,,,,,,,,,,,
Figueira,,,20,,0,,20,,,*,,,,,,,,,,,,,,
Porto Pecém I,,,720,,360,,360,,,*,,,,,,,,,,,,,,
Maracanaú I,,,168,,140,,28,,,*,,,,,,,,,,,,,,
Suape II,,,381,,314,,67,,,*,,,,,,,,,,,,,,
Mauá Bloco 4,,,158,,0,,158,,,*,,,,,,,,,,,,,,
Total,,,2373,,1361,,1012,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
5.5.2 - Por Restrição Operativa,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Usinas,,,,Capacidade ,,,,,,,,,,,,,,,,,,,,
,,,Instalada,,Disponível,,Diferença,,,,,,,,,,,,,,,,,
Norte Fluminense,,,828,,540,,288,,,*,,,,,,,,,,,,,,
Baixada Fluminense,,,533,,420,,113,,,*,,,,,,,,,,,,,,
Do Atlântico,,,490,,320,,170,,,*,,,,,,,,,,,,,,
Três Lagoas,,,386,,270,,116,,,*,,,,,,,,,,,,,,
Termorio,,,1058,,740,,318,,,*,,,,,,,,,,,,,,
Seropédica,,,386,,295,,91,,,*,,,,,,,,,,,,,,
Cuiabá,,,529,,0,,529,,,*,,,,,,,,,,,,,,
Termomacaé,,,923,,780,,143,,,*,,,,,,,,,,,,,,
Termonorte II,,,340,,0,,340,,,*,,,,,,,,,,,,,,
Igarapé,,,131,,0,,131,,,*,,,,,,,,,,,,,,
Palmeiras de Goiás,,,176,,94,,82,,,*,,,,,,,,,,,,,,
Campos,,,25,,0,,25,,,*,,,,,,,,,,,,,,
Daia,,,44,,0,,44,,,*,,,,,,,,,,,,,,
Araguaia,,,23,,0,,23,,,*,,,,,,,,,,,,,,
Caçu - I,,,130,,93,,37,,,*,,,,,,,,,,,,,,
Ipaussu,,,76,,60,,16,,,*,,,,,,,,,,,,,,
Candiota III,,,350,,310,,40,,,*,,,,,,,,,,,,,,
J. Lacerda C,,,363,,300,,63,,,*,,,,,,,,,,,,,,
J. Lacerda B,,,262,,220,,42,,,*,,,,,,,,,,,,,,
J. Lacerda A,,,232,,190,,42,,,*,,,,,,,,,,,,,,
Uruguaiana,,,640,,0,,640,,,*,,,,,,,,,,,,,,
Klabin,,,330,,220,,110,,,*,,,,,,,,,,,,,,
Termocamaçari,,,26,,20,,6,,,*,,,,,,,,,,,,,,
Termoceará,,,220,,180,,40,,,*,,,,,,,,,,,,,,
Termobahia,,,186,,160,,26,,,*,,,,,,,,,,,,,,
Sykue I,,,30,,24,,6,,,*,,,,,,,,,,,,,,
Pernambuco III,,,200,,174,,26,,,*,,,,,,,,,,,,,,
Termonordeste,,,171,,153,,18,,,*,,,,,,,,,,,,,,
Termoparaíba,,,171,,153,,18,,,*,,,,,,,,,,,,,,
Global I,,,149,,130,,19,,,*,,,,,,,,,,,,,,
Global II,,,149,,130,,19,,,*,,,,,,,,,,,,,,
Arembepe,,,150,,100,,50,,,*,,,,,,,,,,,,,,
Muricy,,,147,,128,,19,,,*,,,,,,,,,,,,,,
Petrolina,,,136,,38,,98,,,*,,,,,,,,,,,,,,
Potiguar III,,,66,,55,,11,,,*,,,,,,,,,,,,,,
Mauá Bloco 3,,,110,,0,,110,,,*,,,,,,,,,,,,,,
São José,,,50,,0,,50,,,*,,,,,,,,,,,,,,
Iranduba,,,25,,0,,25,,,*,,,,,,,,,,,,,,
Flores,,,80,,0,,80,,,*,,,,,,,,,,,,,,
Cristiano Rocha,,,85,,65,,20,,,*,,,,,,,,,,,,,,
Jaraqui,,,75,,45,,30,,,*,,,,,,,,,,,,,,
Tambaqui,,,75,,50,,25,,,*,,,,,,,,,,,,,,
Energia Madeiras,,,4,,3,,1,,,*,,,,,,,,,,,,,,
Bahia I,,,32,,27,,5,,,*,,,,,,,,,,,,,,
Enguia PI**,,,52,,0,,52,,,*,,,,,,,,,,,,,,
Enguia CE**,,,95,,0,,95,,,*,,,,,,,,,,,,,,
Total,,,10739,,6487,,4252,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
5.5.3 - Por Restrição Operativa e Manutenção,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Usinas,,,,Capacidade ,,,,,,,,,,,,,,,,,,,,
,,,Instalada,,Disponível,,Diferença,,,,,,,,,,,,,,,,,
Fortaleza,,,327,,160,,167,,,*,,,,,,,,,,,,,,
Aparecida,,,166,,123,,43,,,*,,,,,,,,,,,,,,
Total,,,493,,283,,210,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
5.5.4 - Totais,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Capacidade ,,,,,,,,,,,,,,,,,,
,,,,,Instalada,,Disponível,,Diferença,,,,,,,,,,,,,,,
Por Manutenção,,,,,2373,,1361,,1012,,,,,,,,,,,,,,,
Por Restrição Operativa,,,,,10739,,6487,,4252,,,,,,,,,,,,,,,
Por Restrição Operativa e Manutenção,,,,,493,,283,,210,,,,,,,,,,,,,,,
Demais Restrições Agregadas,,,,,8794,,8628,,166,,,,,,,,,,,,,,,
Total,,,,,22399,,16759,,5640,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
5.6 - Diferença entre capacidade instalada e autorizada - Usinas com operação comercial ,,,,,,,,,,,,,,,,,,,,,,,,
suspensa ou em expansão,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Usinas,,,,,,Capacidade ,,,,,,,,,,,,,,,,,,
,,,,,Instalada,,Disponível,,Diferença,,,,,,,,,,,,,,,
Santa Cruz Nova,,,,,500,,350,,150,*,,,,,,,,,,,,,,
Termocamaçari,,,,,120,,26,,94,*,,,,,,,,,,,,,,
Santa Cruz,,,,,436,,0,,436,*,,,,,,,,,,,,,,
Piratininga,,,,,200,,0,,200,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
,,,,,,,,,,*,,,,,,,,,,,,,,
Total,,,,,1256,,376,,880,*,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
6 - Destaques da Geração Térmica,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Quebra,,,,,,,,,,,,,,
,,,,,,,,,,NovaPágina,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Quebra,,,,,,,,,,,,,,
,,,,,,,,,,NovaPagina,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Quebra,,,,,,,,,,,,,,
,,,,,,,,,,NovaPágina,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
