posto,2019-11-02,2019-11-03,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-09,2019-11-10,2019-11-11,2019-11-12,2019-11-13,2019-11-14,2019-11-15,2019-11-16,2019-11-17,2019-11-18,2019-11-19,2019-11-20,2019-11-21,2019-11-22,2019-11-23,2019-11-24,2019-11-25,2019-11-26,2019-11-27,2019-11-28,2019-11-29,2019-11-30,2019-12-01
50,131.4180348807942,126.49295997912424,122.29662921570488,121.71791340108086,126.67087681759324,135.16764424213704,147.28880244599182,171.67044731320243,218.49796901925163,230.7450499212604,301.0893921405072,321.1190952483053,320.6017196945934,362.196711481173,418.78300850398,407.59423774273216,377.3515132153101,338.11180095674274,291.46937037890933,250.75583094837907,219.70228617092454,202.00122936764578,188.2498493864409,176.81423857472723,175.7008830264996,221.5203590663927,474.6638278021594,723.8105119885229,648.5794666770628,640.0281696010712
51,134.92626281575886,129.94428464584502,125.45061564153747,124.53655428206645,129.2852803695275,137.6080548679819,149.22620503918262,172.36623008530466,216.81291756087825,232.95075490811487,296.9865757591889,323.3214621493558,325.96632213204236,364.5374055737934,420.1394746850758,416.0625489489509,386.94632235273025,347.85614006325363,301.49868235228956,259.74741115938315,227.38872589375558,208.25102584487163,193.91645352513945,181.71506806436915,179.13780753229133,220.7342590717898,457.0940000458164,710.3712034061986,669.861372563272,652.6670870490852
52,141.96583798445593,136.65625702793673,131.65313744252705,130.50624599815222,135.53441653749684,143.95052386445317,155.01337554991858,177.2114791992022,219.6792858191084,238.81372921713745,298.26200967771996,329.92269033724887,336.961877335763,375.36773448597893,430.6126667596069,431.8035034038952,403.27180342062894,363.4269637553562,316.68410749139315,273.6580115865471,239.8238796366576,219.4019134820988,204.2461308146143,190.739673466636,186.4862632272327,225.59831875240027,455.01484448684454,714.1273536336789,701.2374142159857,679.4823426966027
57,89.30370906629858,79.07266282310103,75.99309001211053,78.41662315997011,92.65485034963793,84.0026076973512,80.8986502569124,98.29900821794187,151.37787214975341,239.66560566189057,225.50866732223582,208.22620225582327,267.5687915799244,250.87541355890818,233.89880098439053,216.76021068083864,199.55834550000407,187.99091560646428,176.48713317764532,161.27760715930782,144.65650275105367,130.50822521632503,124.8285716402389,126.34822174067912,122.32827203406956,151.20392220343524,222.37249280574602,207.98868991673925,200.13604523745593,191.01991458265402
61,332.0786612128653,319.53768218923875,307.18810565877266,302.34029232065996,315.44579117515855,342.5848547308049,359.1864717919607,379.30566559739185,425.13324521557195,517.9820555194781,662.4420426201599,817.5288904284316,811.1228001460727,808.3854585309226,845.958790887429,913.2378060954993,869.2674337419802,772.1769402820096,690.6939147899429,616.1105506545447,550.8933514230025,505.9022170819277,468.5604666151788,439.6137695523174,431.9312903465229,469.8974945522102,608.4483469394933,1057.941843604685,1287.5329901589494,1160.6296904584642
62,364.56680750505484,351.7641964096678,338.43458009325866,330.51942468605836,337.91351864062125,362.58566493346177,382.98989665671786,401.1345417141876,437.75916917102404,516.1650621410648,637.0670487991464,788.6141877091138,845.305353053957,844.4692288292684,873.1138948132049,925.652554584409,917.4701811159856,838.6334407245383,750.4378154567534,672.623331319508,603.803670494597,550.952723433287,510.9315595633136,479.25324224940493,461.75566161609163,480.4829483504862,581.4252017434629,917.1417107295174,1236.758372558427,1247.1925470366675
63,438.9700438388122,423.34020012612655,408.19200902070463,396.76490278084236,398.21245003367005,419.84338799368334,442.06148452829564,460.0811850588599,487.78239523818814,550.8469769463944,638.7934076496327,773.9474742674956,886.7922389868945,927.0643815881798,954.3233705354995,985.4521488637131,995.2730985780929,951.8936812725333,867.5600193173206,782.4260729056626,708.4600408213425,646.3084700646989,599.5242509096822,564.2365952430258,534.8329373160641,528.9459184429492,585.4791423599412,800.9614061476645,1141.1873841237698,1328.804495864051
71,24.905135802469186,22.40646913580238,20.932827160493872,20.78050617283947,21.57262962962967,22.429567901234535,27.988666666666663,39.150827160493805,52.263604938271584,57.86282716049385,56.36549382716049,57.497456790123444,64.90069135802469,70.59988888888896,69.2241358024692,61.74807407407409,54.731012345679,48.28956790123457,42.35308641975305,37.91472839506165,34.73408641975309,32.359,30.47311111111112,30.695246913580178,34.1936172839506,39.47285185185194,42.488197530864255,41.82728395061731,37.77285185185179,35.63744444444436
72,27.150449389300427,24.657042298765397,23.565434636214036,23.706073381069935,24.68308946378604,25.31908264897117,30.706728039917728,41.57269813045263,54.86546209382711,60.75776405679007,59.60744213086424,60.73276955061731,68.15936940699592,74.32184590946503,73.12998730041156,65.71415921810703,58.146025897119365,51.38825193827161,45.15303169135793,40.432020637860035,37.00137728806583,34.62378520164614,32.69586211111111,33.43872907818927,39.455164012345655,46.05827548971196,49.04287179835392,45.69783793415638,39.98662841563784,36.97101496728392
73,35.39740765130645,33.06581956635815,33.750875070164696,35.42170971718107,37.39714169832306,37.19100942798353,43.10950534794258,54.251904444032775,68.74159238669736,73.84818970339475,72.24232582839525,74.05231748549399,83.20420619431087,90.75483333227342,88.48140872078177,79.72838632427995,70.10724025421825,62.20836265185186,54.9007358148145,49.4308750471194,45.31896444053491,43.122546385905615,41.15579465154319,44.50180832726347,61.35862836759257,73.84461896841543,76.21735098878582,61.308459646810604,47.96669820360095,41.84929687776252
